PERMNO,date,COMNAM,PRC,VOL,RET,SHROUT,sprtrn
11308,20100903,COCA COLA CO,57.56000,7433800,0.003137,2309462,0.013219
11308,20100907,COCA COLA CO,57.63000,7201300,0.001216,2309462,-0.011471
11308,20100908,COCA COLA CO,57.83000,9189400,0.003470,2309462,0.006439
11308,20100909,COCA COLA CO,58.29000,9059200,0.007954,2309462,0.004832
11308,20100910,COCA COLA CO,58.52000,9222700,0.003946,2309462,0.004863
11308,20100913,COCA COLA CO,58.03000,9012900,-0.000854,2309462,0.011131
11308,20100914,COCA COLA CO,57.59000,10493000,-0.007582,2309462,-0.000713
11308,20100915,COCA COLA CO,57.42000,8701200,-0.002952,2309462,0.003541
11308,20100916,COCA COLA CO,57.51000,8288800,0.001567,2309462,-0.000364
11308,20100917,COCA COLA CO,57.56000,9988900,0.000869,2309462,0.000827
11308,20100920,COCA COLA CO,57.97000,7032000,0.007123,2309462,0.015210
11308,20100921,COCA COLA CO,58.11000,7379500,0.002415,2309462,-0.002564
11308,20100922,COCA COLA CO,58.23000,7382000,0.002065,2309462,-0.004825
11308,20100923,COCA COLA CO,57.87000,6348000,-0.006182,2309462,-0.008331
11308,20100924,COCA COLA CO,58.62000,6909700,0.012960,2309462,0.021194
11308,20100927,COCA COLA CO,58.60000,5272200,-0.000341,2309462,-0.005667
11308,20100928,COCA COLA CO,59.10000,9942000,0.008532,2309462,0.004850
11308,20100929,COCA COLA CO,58.76000,7877700,-0.005753,2309462,-0.002588
11308,20100930,COCA COLA CO,58.52000,7924800,-0.004084,2309462,-0.003084
11308,20101001,COCA COLA CO,59.12000,8234300,0.010253,2309462,0.004416
11308,20101004,COCA COLA CO,58.88000,5763100,-0.004060,2309462,-0.008035
11308,20101005,COCA COLA CO,59.66000,10036700,0.013247,2309462,0.020861
11308,20101006,COCA COLA CO,59.80000,7062700,0.002347,2309462,-0.000672
11308,20101007,COCA COLA CO,59.44000,7483700,-0.006020,2309462,-0.001647
11308,20101008,COCA COLA CO,59.41000,8098900,-0.000505,2309462,0.006122
11308,20101011,COCA COLA CO,59.56000,6499100,0.002525,2309462,0.000146
11308,20101012,COCA COLA CO,59.60000,8087000,0.000672,2309462,0.003819
11308,20101013,COCA COLA CO,59.94000,12007800,0.005705,2309462,0.007121
11308,20101014,COCA COLA CO,59.91000,7251400,-0.000500,2309462,-0.003641
11308,20101015,COCA COLA CO,59.94000,9849600,0.000501,2309462,0.002028
11308,20101018,COCA COLA CO,60.00000,9837300,0.001001,2309462,0.007244
11308,20101019,COCA COLA CO,60.34000,17529400,0.005667,2309462,-0.015877
11308,20101020,COCA COLA CO,61.15000,16206000,0.013424,2309462,0.010524
11308,20101021,COCA COLA CO,61.47000,11656400,0.005233,2309462,0.001774
11308,20101022,COCA COLA CO,61.61000,4767600,0.002278,2309462,0.002389
11308,20101025,COCA COLA CO,61.01000,10614200,-0.009739,2309462,0.002147
11308,20101026,COCA COLA CO,61.24000,7753100,0.003770,2309462,0.000017
11308,20101027,COCA COLA CO,61.19000,9519100,-0.000817,2309462,-0.002691
11308,20101028,COCA COLA CO,61.21000,8271800,0.000327,2309462,0.001125
11308,20101029,COCA COLA CO,61.32000,7120100,0.001797,2322034,-0.000439
11308,20101101,COCA COLA CO,61.71000,9000600,0.006360,2322034,0.000947
11308,20101102,COCA COLA CO,61.86000,6607900,0.002431,2322034,0.007759
11308,20101103,COCA COLA CO,61.95000,7846200,0.001455,2322034,0.003678
11308,20101104,COCA COLA CO,62.45000,13743400,0.008071,2322034,0.019283
11308,20101105,COCA COLA CO,62.58000,8007800,0.002082,2322034,0.003923
11308,20101108,COCA COLA CO,62.46000,5571100,-0.001918,2322034,-0.002121
11308,20101109,COCA COLA CO,62.64000,8320400,0.002882,2322034,-0.008052
11308,20101110,COCA COLA CO,62.55000,9008500,-0.001437,2322034,0.004376
11308,20101111,COCA COLA CO,62.80000,8126800,0.003997,2322034,-0.004242
11308,20101112,COCA COLA CO,62.92000,10016800,0.001911,2322034,-0.011808
11308,20101115,COCA COLA CO,62.96000,11480000,0.000636,2322034,-0.001217
11308,20101116,COCA COLA CO,62.08000,11819900,-0.013977,2322034,-0.016205
11308,20101117,COCA COLA CO,62.52000,8381200,0.007088,2322034,0.000212
11308,20101118,COCA COLA CO,63.84000,20718200,0.021113,2322034,0.015357
11308,20101119,COCA COLA CO,64.32000,20387400,0.007519,2322034,0.002540
11308,20101122,COCA COLA CO,64.27000,16840200,-0.000777,2322034,-0.001575
11308,20101123,COCA COLA CO,63.62000,8839100,-0.010114,2322034,-0.014284
11308,20101124,COCA COLA CO,64.61000,8055400,0.015561,2322034,0.014923
11308,20101126,COCA COLA CO,64.19000,4508600,-0.006501,2322034,-0.007469
11308,20101129,COCA COLA CO,63.39000,11200500,-0.005608,2322034,-0.001379
11308,20101130,COCA COLA CO,63.17000,11775400,-0.003471,2322034,-0.006070
11308,20101201,COCA COLA CO,64.70000,10475800,0.024220,2322034,0.021617
11308,20101202,COCA COLA CO,64.90000,11386800,0.003091,2322034,0.012818
11308,20101203,COCA COLA CO,64.50000,10342800,-0.006163,2322034,0.002603
11308,20101206,COCA COLA CO,63.99000,11111800,-0.007907,2322034,-0.001298
11308,20101207,COCA COLA CO,64.14000,9862400,0.002344,2322034,0.000515
11308,20101208,COCA COLA CO,64.39000,9121500,0.003898,2322034,0.003702
11308,20101209,COCA COLA CO,64.83000,9814000,0.006833,2322034,0.003843
11308,20101210,COCA COLA CO,64.65000,8954600,-0.002776,2322034,0.006002
11308,20101213,COCA COLA CO,64.85000,9379200,0.003094,2322034,0.000048
11308,20101214,COCA COLA CO,63.90000,13968400,-0.014649,2322034,0.000911
11308,20101215,COCA COLA CO,64.74000,13063300,0.013145,2322034,-0.005122
11308,20101216,COCA COLA CO,65.34000,14414000,0.009268,2322034,0.006185
11308,20101217,COCA COLA CO,65.70000,14647100,0.005510,2322034,0.000837
11308,20101220,COCA COLA CO,65.31000,9135700,-0.005936,2322034,0.002548
11308,20101221,COCA COLA CO,65.49000,9365600,0.002756,2322034,0.006030
11308,20101222,COCA COLA CO,65.59000,7709900,0.001527,2322034,0.003380
11308,20101223,COCA COLA CO,65.58000,6540300,-0.000152,2322034,-0.001644
11308,20101227,COCA COLA CO,65.07000,4962200,-0.007777,2322034,0.000613
11308,20101228,COCA COLA CO,65.36000,4934200,0.004457,2322034,0.000771
11308,20101229,COCA COLA CO,65.45000,4377900,0.001377,2322034,0.001009
11308,20101230,COCA COLA CO,65.50000,4642800,0.000764,2322034,-0.001508
11308,20101231,COCA COLA CO,65.77000,5386700,0.004122,2322034,-0.000191
11308,20110103,COCA COLA CO,65.22000,9473500,-0.008362,2322034,0.011315
11308,20110104,COCA COLA CO,63.87000,13970800,-0.020699,2322034,-0.001313
11308,20110105,COCA COLA CO,63.49000,17195200,-0.005950,2322034,0.005007
11308,20110106,COCA COLA CO,63.03000,10864200,-0.007245,2322034,-0.002123
11308,20110107,COCA COLA CO,62.92000,8298500,-0.001745,2322034,-0.001845
11308,20110110,COCA COLA CO,63.06000,7453800,0.002225,2322034,-0.001376
11308,20110111,COCA COLA CO,62.69000,7757700,-0.005867,2322034,0.003725
11308,20110112,COCA COLA CO,63.04000,7112500,0.005583,2322034,0.009008
11308,20110113,COCA COLA CO,63.40000,8973700,0.005711,2322034,-0.001711
11308,20110114,COCA COLA CO,63.13000,6321000,-0.004259,2322034,0.007385
11308,20110118,COCA COLA CO,63.48000,8171900,0.005544,2322034,0.001376
11308,20110119,COCA COLA CO,63.42000,9169100,-0.000945,2322034,-0.010116
11308,20110120,COCA COLA CO,62.93000,10297700,-0.007726,2322034,-0.001295
11308,20110121,COCA COLA CO,62.77000,8361900,-0.002543,2322034,0.002414
11308,20110124,COCA COLA CO,63.25000,7532500,0.007647,2322034,0.005836
11308,20110125,COCA COLA CO,62.96000,9098600,-0.004585,2322034,0.000263
11308,20110126,COCA COLA CO,62.96000,6828800,0.000000,2322034,0.004221
11308,20110127,COCA COLA CO,62.70000,6760600,-0.004130,2322034,0.002244
11308,20110128,COCA COLA CO,62.21000,11921100,-0.007815,2322034,-0.017852
11308,20110131,COCA COLA CO,62.85000,7858900,0.010288,2322034,0.007663
11308,20110201,COCA COLA CO,63.05000,8014000,0.003182,2322034,0.016694
11308,20110202,COCA COLA CO,62.86000,7798800,-0.003013,2322034,-0.002723
11308,20110203,COCA COLA CO,62.57000,6499100,-0.004613,2322034,0.002354
11308,20110204,COCA COLA CO,62.56000,4692400,-0.000160,2322034,0.002884
11308,20110207,COCA COLA CO,62.52000,6006800,-0.000639,2322034,0.006240
11308,20110208,COCA COLA CO,62.87000,6534400,0.005598,2322034,0.004185
11308,20110209,COCA COLA CO,63.15000,14997500,0.004454,2322034,-0.002786
11308,20110210,COCA COLA CO,63.54000,9180700,0.006176,2322034,0.000750
11308,20110211,COCA COLA CO,63.57000,9550200,0.000472,2322034,0.005507
11308,20110214,COCA COLA CO,63.14000,6067500,-0.006764,2322034,0.002385
11308,20110215,COCA COLA CO,63.19000,8144900,0.000792,2322034,-0.003235
11308,20110216,COCA COLA CO,63.40000,6498200,0.003323,2322034,0.006257
11308,20110217,COCA COLA CO,64.55000,9226900,0.018139,2322034,0.003076
11308,20110218,COCA COLA CO,64.55000,12326900,0.000000,2322034,0.001925
11308,20110222,COCA COLA CO,63.76000,8975700,-0.012239,2322034,-0.020529
11308,20110223,COCA COLA CO,63.91000,9101400,0.002353,2322034,-0.006112
11308,20110224,COCA COLA CO,63.88000,8533600,-0.000469,2322034,-0.000994
11308,20110225,COCA COLA CO,64.31000,5721100,0.006731,2322034,0.010550
11308,20110228,COCA COLA CO,63.92000,9691000,-0.006064,2294317,0.005561
11308,20110301,COCA COLA CO,64.91000,15542700,0.015488,2294317,-0.015740
11308,20110302,COCA COLA CO,64.43000,10387900,-0.007395,2294317,0.001615
11308,20110303,COCA COLA CO,65.57000,14509800,0.017694,2294317,0.017219
11308,20110304,COCA COLA CO,65.21000,11534500,-0.005490,2294317,-0.007378
11308,20110307,COCA COLA CO,65.22000,11819700,0.000153,2294317,-0.008341
11308,20110308,COCA COLA CO,65.64000,10365600,0.006440,2294317,0.008923
11308,20110309,COCA COLA CO,65.62000,7412400,-0.000305,2294317,-0.001362
11308,20110310,COCA COLA CO,65.29000,8954800,-0.005029,2294317,-0.018871
11308,20110311,COCA COLA CO,64.81000,6007700,-0.000153,2294317,0.007080
11308,20110314,COCA COLA CO,63.94000,8904600,-0.013424,2294317,-0.006049
11308,20110315,COCA COLA CO,63.03000,12722100,-0.014232,2294317,-0.011200
11308,20110316,COCA COLA CO,61.60000,15994500,-0.022688,2294317,-0.019495
11308,20110317,COCA COLA CO,62.28000,10071300,0.011039,2294317,0.013398
11308,20110318,COCA COLA CO,62.70000,11831800,0.006744,2294317,0.004302
11308,20110321,COCA COLA CO,63.57000,6276800,0.013876,2294317,0.014994
11308,20110322,COCA COLA CO,63.51000,4217800,-0.000944,2294317,-0.003551
11308,20110323,COCA COLA CO,64.27000,6483200,0.011967,2294317,0.002914
11308,20110324,COCA COLA CO,64.69000,6661200,0.006535,2294317,0.009341
11308,20110325,COCA COLA CO,65.22000,6214400,0.008193,2294317,0.003161
11308,20110328,COCA COLA CO,65.03000,5803300,-0.002913,2294317,-0.002748
11308,20110329,COCA COLA CO,65.72000,5786100,0.010611,2294317,0.007060
11308,20110330,COCA COLA CO,66.04000,9419800,0.004869,2294317,0.006685
11308,20110331,COCA COLA CO,66.34000,8886600,0.004543,2295128,-0.001829
11308,20110401,COCA COLA CO,67.22000,9370100,0.013265,2295128,0.004963
11308,20110404,COCA COLA CO,67.66000,6743400,0.006546,2295128,0.000345
11308,20110405,COCA COLA CO,67.47000,6244800,-0.002808,2295128,-0.000180
11308,20110406,COCA COLA CO,67.63000,7055100,0.002371,2295128,0.002184
11308,20110407,COCA COLA CO,67.44000,6376400,-0.002809,2295128,-0.001520
11308,20110408,COCA COLA CO,67.27000,5604700,-0.002521,2295128,-0.004004
11308,20110411,COCA COLA CO,67.40000,7332700,0.001933,2295128,-0.002793
11308,20110412,COCA COLA CO,66.90000,8310200,-0.007418,2295128,-0.007777
11308,20110413,COCA COLA CO,67.28000,4251800,0.005680,2295128,0.000190
11308,20110414,COCA COLA CO,68.31000,11941200,0.015309,2295128,0.000084
11308,20110415,COCA COLA CO,68.01000,8759600,-0.004392,2295128,0.003925
11308,20110418,COCA COLA CO,67.31000,8057000,-0.010293,2295128,-0.011018
11308,20110419,COCA COLA CO,67.08990,5354900,-0.003270,2295128,0.005731
11308,20110420,COCA COLA CO,67.85000,6419400,0.011330,2295128,0.013515
11308,20110421,COCA COLA CO,67.88000,5488800,0.000442,2295128,0.005277
11308,20110425,COCA COLA CO,67.74000,5353200,-0.002062,2295128,-0.001593
11308,20110426,COCA COLA CO,66.93000,16355200,-0.011957,2295128,0.008980
11308,20110427,COCA COLA CO,67.00000,8436400,0.001046,2295128,0.006250
11308,20110428,COCA COLA CO,67.41000,7043200,0.006119,2295128,0.003555
11308,20110429,COCA COLA CO,67.46000,7412100,0.000742,2295128,0.002301
11308,20110502,COCA COLA CO,67.72000,6259500,0.003854,2295128,-0.001753
11308,20110503,COCA COLA CO,67.88000,5273800,0.002363,2295128,-0.003379
11308,20110504,COCA COLA CO,67.46000,6774100,-0.006187,2295128,-0.006855
11308,20110505,COCA COLA CO,66.70000,7110200,-0.011266,2295128,-0.009070
11308,20110506,COCA COLA CO,66.90000,8529900,0.002999,2295128,0.003820
11308,20110509,COCA COLA CO,66.95000,4443100,0.000747,2295128,0.004544
11308,20110510,COCA COLA CO,67.34000,5560200,0.005825,2295128,0.008074
11308,20110511,COCA COLA CO,67.32000,5610600,-0.000297,2295128,-0.011111
11308,20110512,COCA COLA CO,68.31000,8552300,0.014706,2295128,0.004895
11308,20110513,COCA COLA CO,68.18000,8000300,-0.001903,2295128,-0.008067
11308,20110516,COCA COLA CO,67.83000,6181000,-0.005133,2295128,-0.006204
11308,20110517,COCA COLA CO,67.99000,6649600,0.002359,2295128,-0.000369
11308,20110518,COCA COLA CO,68.30000,6714500,0.004560,2295128,0.008804
11308,20110519,COCA COLA CO,68.46000,6485900,0.002343,2295128,0.002178
11308,20110520,COCA COLA CO,68.30000,6489000,-0.002337,2295128,-0.007688
11308,20110523,COCA COLA CO,67.49000,6618900,-0.011860,2295128,-0.011926
11308,20110524,COCA COLA CO,67.47000,5440700,-0.000296,2295128,-0.000827
11308,20110525,COCA COLA CO,66.91000,6568100,-0.008300,2295128,0.003183
11308,20110526,COCA COLA CO,66.70000,7439100,-0.003139,2295128,0.003953
11308,20110527,COCA COLA CO,66.51000,4548600,-0.002848,2295128,0.004081
11308,20110531,COCA COLA CO,66.81000,10147000,0.004511,2289254,0.010593
11308,20110601,COCA COLA CO,66.76000,7441800,-0.000748,2289254,-0.022785
11308,20110602,COCA COLA CO,66.04000,7134700,-0.010785,2289254,-0.001225
11308,20110603,COCA COLA CO,65.53000,6468900,-0.007723,2289254,-0.009734
11308,20110606,COCA COLA CO,65.42000,5221200,-0.001679,2289254,-0.010760
11308,20110607,COCA COLA CO,65.20000,5767000,-0.003363,2289254,-0.000956
11308,20110608,COCA COLA CO,65.40000,5876400,0.003068,2289254,-0.004187
11308,20110609,COCA COLA CO,65.89000,6556200,0.007492,2289254,0.007378
11308,20110610,COCA COLA CO,65.39000,7001600,-0.007588,2289254,-0.013980
11308,20110613,COCA COLA CO,65.12000,9540800,0.003059,2289254,0.000669
11308,20110614,COCA COLA CO,65.61000,7022500,0.007525,2289254,0.012612
11308,20110615,COCA COLA CO,64.97000,8189200,-0.009755,2289254,-0.017432
11308,20110616,COCA COLA CO,65.49000,7771900,0.008004,2289254,0.001754
11308,20110617,COCA COLA CO,65.62000,10670600,0.001985,2289254,0.003045
11308,20110620,COCA COLA CO,65.83000,5545800,0.003200,2289254,0.005395
11308,20110621,COCA COLA CO,66.26000,7132400,0.006532,2289254,0.013423
11308,20110622,COCA COLA CO,66.40000,7857400,0.002113,2289254,-0.006468
11308,20110623,COCA COLA CO,64.98000,13234100,-0.021386,2289254,-0.002828
11308,20110624,COCA COLA CO,64.93000,16036900,-0.000770,2289254,-0.011726
11308,20110627,COCA COLA CO,65.21000,7389300,0.004312,2289254,0.009184
11308,20110628,COCA COLA CO,66.03000,6466200,0.012575,2289254,0.012944
11308,20110629,COCA COLA CO,66.71000,8517700,0.010298,2289254,0.008283
11308,20110630,COCA COLA CO,67.29000,7797400,0.008694,2289254,0.010119
11308,20110701,COCA COLA CO,68.09000,8243400,0.011889,2289254,0.014410
11308,20110705,COCA COLA CO,68.30000,7391500,0.003084,2289254,-0.001336
11308,20110706,COCA COLA CO,68.53000,5743000,0.003367,2289254,0.001002
11308,20110707,COCA COLA CO,68.75000,6212000,0.003210,2289254,0.010454
11308,20110708,COCA COLA CO,68.68000,6335800,-0.001018,2289254,-0.006961
11308,20110711,COCA COLA CO,68.10000,7076100,-0.008445,2289254,-0.018090
11308,20110712,COCA COLA CO,67.85000,6675900,-0.003671,2289254,-0.004434
11308,20110713,COCA COLA CO,68.06000,7343900,0.003095,2289254,0.003106
11308,20110714,COCA COLA CO,67.67000,7505600,-0.005730,2289254,-0.006716
11308,20110715,COCA COLA CO,67.53000,8746500,-0.002069,2289254,0.005554
11308,20110718,COCA COLA CO,67.12000,7396400,-0.006071,2289254,-0.008130
11308,20110719,COCA COLA CO,69.32000,18707700,0.032777,2289254,0.016309
11308,20110720,COCA COLA CO,68.87000,7916900,-0.006492,2289254,-0.000671
11308,20110721,COCA COLA CO,69.34000,11042700,0.006824,2289254,0.013546
11308,20110722,COCA COLA CO,69.73000,6663500,0.005625,2289254,0.000908
11308,20110725,COCA COLA CO,69.26000,6577700,-0.006740,2289254,-0.005643
11308,20110726,COCA COLA CO,69.19000,5915300,-0.001011,2289254,-0.004105
11308,20110727,COCA COLA CO,68.69000,9338900,-0.007226,2289254,-0.020309
11308,20110728,COCA COLA CO,68.81000,7635300,0.001747,2289254,-0.003234
11308,20110729,COCA COLA CO,68.01000,10277500,-0.011626,2289254,-0.006451
11308,20110801,COCA COLA CO,67.73000,8827200,-0.004117,2289254,-0.004132
11308,20110802,COCA COLA CO,67.07000,9069100,-0.009745,2289254,-0.025557
11308,20110803,COCA COLA CO,68.40000,14043300,0.019830,2289254,0.005016
11308,20110804,COCA COLA CO,65.82000,16163800,-0.037719,2289254,-0.047820
11308,20110805,COCA COLA CO,66.77000,21958200,0.014433,2289254,-0.000575
11308,20110808,COCA COLA CO,65.12000,25049500,-0.024712,2289254,-0.066634
11308,20110809,COCA COLA CO,66.68000,21565000,0.023956,2289254,0.047407
11308,20110810,COCA COLA CO,63.96000,19118600,-0.040792,2289254,-0.044152
11308,20110811,COCA COLA CO,66.47000,19203400,0.039243,2289254,0.046290
11308,20110812,COCA COLA CO,67.14000,10155100,0.010080,2289254,0.005262
11308,20110815,COCA COLA CO,68.20000,11540700,0.015788,2289254,0.021785
11308,20110816,COCA COLA CO,68.17000,10707300,-0.000440,2289254,-0.009739
11308,20110817,COCA COLA CO,69.28000,11587900,0.016283,2289254,0.000947
11308,20110818,COCA COLA CO,67.76000,19785800,-0.021940,2289254,-0.044594
11308,20110819,COCA COLA CO,67.10000,15239200,-0.009740,2289254,-0.015009
11308,20110822,COCA COLA CO,67.27000,9828100,0.002534,2289254,0.000258
11308,20110823,COCA COLA CO,69.06000,11975900,0.026609,2289254,0.034285
11308,20110824,COCA COLA CO,69.68000,9737900,0.008978,2289254,0.013120
11308,20110825,COCA COLA CO,67.97000,12659900,-0.024541,2289254,-0.015566
11308,20110826,COCA COLA CO,68.50000,9924800,0.007798,2289254,0.015122
11308,20110829,COCA COLA CO,69.73000,8830200,0.017956,2289254,0.028280
11308,20110830,COCA COLA CO,69.86000,15840700,0.001864,2289254,0.002347
11308,20110831,COCA COLA CO,70.45000,11161300,0.008445,2296096,0.004922
11308,20110901,COCA COLA CO,70.45000,11764900,0.000000,2296096,-0.011871
11308,20110902,COCA COLA CO,69.74000,8765500,-0.010078,2296096,-0.025282
11308,20110906,COCA COLA CO,69.43000,12892300,-0.004445,2296096,-0.007436
11308,20110907,COCA COLA CO,70.80000,10652700,0.019732,2296096,0.028646
11308,20110908,COCA COLA CO,71.17000,12434600,0.005226,2296096,-0.010612
11308,20110909,COCA COLA CO,69.37000,16446500,-0.025291,2296096,-0.026705
11308,20110912,COCA COLA CO,69.38000,14572000,0.000144,2296096,0.006966
11308,20110913,COCA COLA CO,69.10000,10711500,0.002739,2296096,0.009120
11308,20110914,COCA COLA CO,69.77000,11125100,0.009696,2296096,0.013480
11308,20110915,COCA COLA CO,71.02000,10593100,0.017916,2296096,0.017187
11308,20110916,COCA COLA CO,71.23000,17311000,0.002957,2296096,0.005707
11308,20110919,COCA COLA CO,70.49000,14286000,-0.010389,2296096,-0.009803
11308,20110920,COCA COLA CO,70.65000,9157100,0.002270,2296096,-0.001661
11308,20110921,COCA COLA CO,69.28000,11765700,-0.019391,2296096,-0.029390
11308,20110922,COCA COLA CO,67.82000,18170700,-0.021074,2296096,-0.031883
11308,20110923,COCA COLA CO,67.42000,12142200,-0.005898,2296096,0.006082
11308,20110926,COCA COLA CO,68.76000,12004000,0.019875,2296096,0.023336
11308,20110927,COCA COLA CO,69.57000,11124700,0.011780,2296096,0.010688
11308,20110928,COCA COLA CO,68.06000,9516000,-0.021705,2296096,-0.020691
11308,20110929,COCA COLA CO,69.05000,10686300,0.014546,2296096,0.008114
11308,20110930,COCA COLA CO,67.56000,12514100,-0.021579,2296096,-0.024974
11308,20111003,COCA COLA CO,65.42000,19235500,-0.031676,2296096,-0.028451
11308,20111004,COCA COLA CO,65.23000,15414300,-0.002904,2296096,0.022488
11308,20111005,COCA COLA CO,65.53000,11518900,0.004599,2296096,0.017866
11308,20111006,COCA COLA CO,65.39000,12602700,-0.002136,2296096,0.018304
11308,20111007,COCA COLA CO,65.90000,9428900,0.007799,2296096,-0.008163
11308,20111010,COCA COLA CO,66.90000,6178200,0.015175,2296096,0.034125
11308,20111011,COCA COLA CO,66.80000,5580400,-0.001495,2296096,0.000544
11308,20111012,COCA COLA CO,67.48000,8774800,0.010180,2296096,0.009795
11308,20111013,COCA COLA CO,67.40000,6454700,-0.001186,2296096,-0.002974
11308,20111014,COCA COLA CO,67.85000,6753400,0.006677,2296096,0.017380
11308,20111017,COCA COLA CO,67.00000,10117000,-0.012528,2296096,-0.019370
11308,20111018,COCA COLA CO,66.74000,11825500,-0.003881,2296096,0.020419
11308,20111019,COCA COLA CO,67.03000,7694600,0.004345,2296096,-0.012649
11308,20111020,COCA COLA CO,67.12000,6661900,0.001343,2296096,0.004554
11308,20111021,COCA COLA CO,68.19000,11575200,0.015942,2296096,0.018809
11308,20111024,COCA COLA CO,67.87000,6804600,-0.004693,2296096,0.012873
11308,20111025,COCA COLA CO,66.95000,7114000,-0.013555,2296096,-0.020045
11308,20111026,COCA COLA CO,67.47000,8020600,0.007767,2296096,0.010537
11308,20111027,COCA COLA CO,68.57000,13353100,0.016304,2296096,0.034291
11308,20111028,COCA COLA CO,68.93000,8653700,0.005250,2296096,0.000389
11308,20111031,COCA COLA CO,68.32000,9499300,-0.008850,2271232,-0.024738
11308,20111101,COCA COLA CO,67.04000,11847100,-0.018735,2271232,-0.027942
11308,20111102,COCA COLA CO,67.77000,7269400,0.010889,2271232,0.016105
11308,20111103,COCA COLA CO,68.65000,8681600,0.012985,2271232,0.018782
11308,20111104,COCA COLA CO,67.78000,7588600,-0.012673,2271232,-0.006280
11308,20111107,COCA COLA CO,68.21000,6257300,0.006344,2271232,0.006296
11308,20111108,COCA COLA CO,68.65000,6031700,0.006451,2271232,0.011736
11308,20111109,COCA COLA CO,67.03000,9121600,-0.023598,2271232,-0.036695
11308,20111110,COCA COLA CO,67.39000,8100800,0.005371,2271232,0.008616
11308,20111111,COCA COLA CO,68.12000,6441400,0.010833,2271232,0.019489
11308,20111114,COCA COLA CO,67.79000,4714600,-0.004844,2271232,-0.009550
11308,20111115,COCA COLA CO,68.00000,6108800,0.003098,2271232,0.004817
11308,20111116,COCA COLA CO,67.01000,8891600,-0.014559,2271232,-0.016616
11308,20111117,COCA COLA CO,66.62000,8733600,-0.005820,2271232,-0.016800
11308,20111118,COCA COLA CO,67.39000,9344200,0.011558,2271232,-0.000395
11308,20111121,COCA COLA CO,65.95000,9294100,-0.021368,2271232,-0.018648
11308,20111122,COCA COLA CO,65.97000,5893900,0.000303,2271232,-0.004141
11308,20111123,COCA COLA CO,64.87000,7044800,-0.016674,2271232,-0.022095
11308,20111125,COCA COLA CO,64.74000,3786300,-0.002004,2271232,-0.002686
11308,20111128,COCA COLA CO,65.17000,10659000,0.006642,2271232,0.029240
11308,20111129,COCA COLA CO,66.19000,10828300,0.022863,2271232,0.002214
11308,20111130,COCA COLA CO,67.23000,12650100,0.015712,2271232,0.043315
11308,20111201,COCA COLA CO,66.83000,7714500,-0.005950,2271232,-0.001909
11308,20111202,COCA COLA CO,66.38000,10585300,-0.006734,2271232,-0.000241
11308,20111205,COCA COLA CO,66.31000,8977700,-0.001055,2271232,0.010287
11308,20111206,COCA COLA CO,66.68000,8365600,0.005580,2271232,0.001106
11308,20111207,COCA COLA CO,66.78000,8418800,0.001500,2271232,0.002018
11308,20111208,COCA COLA CO,66.73000,8059200,-0.000749,2271232,-0.021142
11308,20111209,COCA COLA CO,67.57000,9149200,0.012588,2271232,0.016883
11308,20111212,COCA COLA CO,66.89000,6690000,-0.010064,2271232,-0.014914
11308,20111213,COCA COLA CO,66.48000,7140900,-0.006129,2271232,-0.008686
11308,20111214,COCA COLA CO,66.26000,7881000,-0.003309,2271232,-0.011348
11308,20111215,COCA COLA CO,66.89000,6737200,0.009508,2271232,0.003243
11308,20111216,COCA COLA CO,67.44000,11978500,0.008223,2271232,0.003216
11308,20111219,COCA COLA CO,67.37000,5887600,-0.001038,2271232,-0.011733
11308,20111220,COCA COLA CO,68.40000,7965500,0.015289,2271232,0.029825
11308,20111221,COCA COLA CO,69.57000,9365200,0.017105,2271232,0.001950
11308,20111222,COCA COLA CO,69.19000,7793500,-0.005462,2271232,0.008266
11308,20111223,COCA COLA CO,69.94000,4627600,0.010840,2271232,0.009035
11308,20111227,COCA COLA CO,69.88000,5050000,-0.000858,2271232,0.000079
11308,20111228,COCA COLA CO,69.51000,4104900,-0.005295,2271232,-0.012478
11308,20111229,COCA COLA CO,70.16000,4367000,0.009351,2271232,0.010707
11308,20111230,COCA COLA CO,69.97000,3931300,-0.002708,2271232,-0.004291
11308,20120103,COCA COLA CO,70.14000,7819900,0.002430,2271232,0.015474
11308,20120104,COCA COLA CO,69.70000,7119500,-0.006273,2271232,0.000188
11308,20120105,COCA COLA CO,69.37000,7143800,-0.004734,2271232,0.002944
11308,20120106,COCA COLA CO,68.93000,6823200,-0.006343,2271232,-0.002537
11308,20120109,COCA COLA CO,68.93000,5261400,0.000000,2271232,0.002262
11308,20120110,COCA COLA CO,69.34000,6482100,0.005948,2271232,0.008886
11308,20120111,COCA COLA CO,68.06000,11714400,-0.018460,2271232,0.000310
11308,20120112,COCA COLA CO,67.57000,7619100,-0.007199,2271232,0.002337
11308,20120113,COCA COLA CO,66.99000,9996500,-0.008584,2271232,-0.004948
11308,20120117,COCA COLA CO,67.35000,7788500,0.005374,2271232,0.003553
11308,20120118,COCA COLA CO,67.59000,6644400,0.003563,2271232,0.011108
11308,20120119,COCA COLA CO,67.45000,6772400,-0.002071,2271232,0.004939
11308,20120120,COCA COLA CO,68.09000,9586000,0.009489,2271232,0.000669
11308,20120123,COCA COLA CO,68.53000,6901500,0.006462,2271232,0.000471
11308,20120124,COCA COLA CO,67.90000,7375900,-0.009193,2271232,-0.001026
